Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/15, 7:57 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.413) 16m asl"
"3/15, 7:57 PM","!a0387fc0","120","MQTT","","encrypted","5 / 7",""
"3/15, 7:57 PM","!a6961874","0","","","POSITION_APP","3 / 7","(37.723, -121.451) 54m asl"
"3/15, 7:57 PM","MFMY to !a6961874","0","","","NODEINFO_APP","2 / 6","MFM Mini Yellow"
"3/15, 7:58 PM","470b","0","MQTT","","TELEMETRY_APP","3 / 7","4.0V 88%"
"3/15, 7:58 PM","!a0387fc0","120","MQTT","","encrypted","7 / 7",""
"3/15, 7:58 PM","!b03dbea8","120","MQTT","","encrypted","7 / 7",""
"3/15, 7:58 PM","80b0","0","MQTT","","POSITION_APP","5 / 7","(37.703, -122.441) 193m asl"
"3/15, 7:58 PM","!bd775b06","107","","","encrypted","6 / 6",""
"3/15, 7:58 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 7:59 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/15, 7:59 PM","!dcb9f557","0","","","POSITION_APP","3 / 6","(38.280, -122.061) 67m asl"
"3/15, 8:00 PM","0xFC to !dcb9f557","","","","TRACEROUTE","",""
"3/15, 7:59 PM","!66deddf9","126","","","encrypted","5 / 7",""
"3/15, 8:00 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"3/15, 8:00 PM","!a9e00e2f","78","-17.25","-128","encrypted","0 / 3",""
"3/15, 8:00 PM","BTVW","0","","","TELEMETRY_APP","1 / 7","4.2V 100%"
"3/15, 8:00 PM","!dcb9f557 to 0xFC","0","","","TRACEROUTE_APP","4 / 6","0xFC -> MT -> enrr -> BTVW -> 🦝 -> BIC -> DBLF -> !d0abfc1e -> !dcb9f557"
"3/15, 8:00 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"3/15, 8:01 PM","GG01","0","","","POSITION_APP","3 / 5",""
"3/15, 8:02 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/15, 8:01 PM","GG01 to 0xFC","0","","","TRACEROUTE_APP","2 / 4","0xFC -> MT -> enrr -> BTVW -> GG01"
"3/15, 8:01 PM","!34a5bb81","0","","","POSITION_APP","7 / 7","(37.459, -122.154) 58m asl"
"3/15, 8:02 PM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
"3/15, 8:01 PM","WB6T to !34a5bb81","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 8:02 PM","OC5F","0","MQTT","","TELEMETRY_APP","3 / 5","3.1V 2%"
"3/15, 8:03 PM","DS09","0","","","NODEINFO_APP","2 / 3","Deep Space 9"
"3/15, 8:03 PM","!34a5bb81","0","","","POSITION_APP","7 / 7","(37.461, -122.154) 35m asl"
"3/15, 8:03 PM","ASKp","0","","","NODEINFO_APP","4 / 4","ASKp1 Cupertino portable"
"3/15, 8:03 PM","!cc384cc7","0","","","TELEMETRY_APP","6 / 7","3.9V 72%"
"3/15, 8:03 PM","MT","0","6.25","-41","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 8:03 PM","MFMY","0","","","TELEMETRY_APP","4 / 6","3.8V 57%"
"3/15, 8:04 PM","RIPR to !f81ec255","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/15, 8:04 PM","tblu","0","","","TELEMETRY_APP","3 / 5",""
"3/15, 8:04 PM","!88f689de","0","","","TELEMETRY_APP","6 / 7",""
"3/15, 8:05 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/15, 8:05 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/15, 8:06 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/15, 8:05 PM","TM1","0","","","POSITION_APP","1 / 3",""
"3/15, 8:05 PM","!66deddf9","126","","","encrypted","7 / 7",""
"3/15, 8:05 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/15, 8:05 PM","DBLF","0","","","TELEMETRY_APP","1 / 3",""
"3/15, 8:06 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/15, 8:06 PM","Ria","0","","","NODEINFO_APP","3 / 3","Meshtastic f254"
"3/15, 8:06 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 8:06 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/15, 8:06 PM","!b2a74080","148","","","encrypted","6 / 7",""
"3/15, 8:07 PM","MFMP","78","","","encrypted","2 / 5",""
"3/15, 8:08 PM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/15, 8:07 PM","!e2e5ffc8","132","","","encrypted","5 / 7",""
"3/15, 8:07 PM","!66deddf9","126","","","encrypted","4 / 7",""
"3/15, 8:07 PM","elxx","0","","","POSITION_APP","3 / 7",""
"3/15, 8:08 PM","mdt","0","","","NODEINFO_APP","3 / 3","mfedt"
"3/15, 8:08 PM","d7af","0","","","POSITION_APP","3 / 3","(37.991, -121.746) ?m asl"
"3/15, 8:09 PM","0xFC to d7af","","","","TRACEROUTE","",""
"3/15, 8:09 PM","d7af to 0xFC","0","","","TRACEROUTE_APP","2 / 6","0xFC -> MT -> enrr -> enas -> !502ea456 -> BTVW -> COOP -> BIC -> d7af"
"3/15, 8:09 PM","!b33da93d","175","","","encrypted","4 / 6",""
"3/15, 8:09 PM","🦝","0","MQTT","","TELEMETRY_APP","4 / 5",""
"3/15, 8:11 PM","0xFC to 🦝","","","","TRACEROUTE","",""
"3/15, 8:10 PM","!d8de4fbd","240","","","encrypted","3 / 3",""
"3/15, 8:10 PM","!69844b1c","0","","","STORE_FORWARD_APP","4 / 7",""
"3/15, 8:10 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 8:10 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 8:10 PM","RIPR to !69844b1c","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 8:11 PM","Tw1","0","","","NODEINFO_APP","6 / 7","Tower 1"
"3/15, 8:11 PM","B000","0","","","NODEINFO_APP","2 / 7","GridGh0st"
"3/15, 8:11 PM","🦝 to 0xFC","0","","","TRACEROUTE_APP","4 / 5","0xFC -> MT -> enrr -> enas -> BTVW -> d7af -> BIC -> 🦝"
"3/15, 8:11 PM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/15, 8:12 PM","!dd7137ac","139","","","encrypted","4 / 7",""
"3/15, 8:12 PM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 95%"
"3/15, 8:12 PM","22b8","0","","","NODEINFO_APP","2 / 7","🦢 Snowshoe Lake"
"3/15, 8:12 PM","OC5F","0","MQTT","","TELEMETRY_APP","5 / 5",""
"3/15, 8:13 PM","MT","0","7.25","-41","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 8:13 PM","!554d0b7","0","","","POSITION_APP","6 / 6","(36.779, -119.826) 36m asl"
"3/15, 8:14 PM","0xFC to !554d0b7","","","","TRACEROUTE","",""
"3/15, 8:13 PM","WB6T to !554d0b7","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 8:14 PM","MT","0","6.25","-40","TELEMETRY_APP","0 / 7","4.2V 101%"
"3/15, 8:14 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"3/15, 8:15 PM","a17c","0","","","POSITION_APP","5 / 7","(37.303, -122.028) 89m asl"
"3/15, 8:16 PM","0xFC to a17c","","","","TRACEROUTE","",""
"3/15, 8:15 PM","37cf","0","","","TELEMETRY_APP","","4.1V 101%"
"3/15, 8:16 PM","DBLF","0","","","TELEMETRY_APP","1 / 3","0.0V 101%"
"3/15, 8:17 PM","0xFC to DBLF","","","","TRACEROUTE","",""
"3/15, 8:16 PM","DOME","0","MQTT","","NODEINFO_APP","3 / 7","DOMEnet mesh.ersn.net"
"3/15, 8:17 PM","0xFC to DOME","","","","TRACEROUTE","",""
"3/15, 8:17 PM","DBLF to 0xFC","0","","","TRACEROUTE_APP","2 / 5","0xFC -> MT -> enrr -> BTVW -> tblu -> enfm -> RIPR -> DBLF"
"3/15, 8:18 PM","SWKN","0","","","NODEINFO_APP","3 / 3","SWKREPEATER"
"3/15, 8:18 PM","MB","0","","","POSITION_APP","2 / 3","(37.985, -122.500) 60m asl"
"3/15, 8:19 PM","0xFC to MB","","","","TRACEROUTE","",""
"3/15, 8:18 PM","RIPR to MB","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/15, 8:18 PM","WRWW","0","","","NODEINFO_APP","7 / 7","Whiskey River"
"3/15, 8:19 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/15, 8:19 PM","WB6T to !eb76ac6d","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 8:19 PM","SWKN","0","","","TELEMETRY_APP","3 / 3","4.2V 97%"
"3/15, 8:19 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.413) 16m asl"
"3/15, 8:20 PM","0xFC to U951","","","","TRACEROUTE","",""
"3/15, 8:21 PM","🦝","0","","","TELEMETRY_APP","4 / 5","0.0V 101%"
"3/15, 8:21 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/15, 8:21 PM","OC5F","0","MQTT","","NODEINFO_APP","3 / 5","ERSN OC5F"
"3/15, 8:21 PM","!b33da93d","175","","","encrypted","5 / 6",""
"3/15, 8:21 PM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.298) 691m asl"
"3/15, 8:22 PM","🦝","0","","","TELEMETRY_APP","5 / 5",""
"3/15, 8:22 PM","d7af","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/15, 8:22 PM","MYR1","0","6","-43","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/15, 8:22 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 8:23 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/15, 8:22 PM","🌋","0","","","NODEINFO_APP","3 / 3","🌋Outdoor Box-02 (BH)"
"3/15, 8:23 PM","!dd7137ac","139","","","encrypted","5 / 7",""
"3/15, 8:23 PM","jwt2","0","-19","-128","NODEINFO_APP","0 / 3","jwt2"
"3/15, 8:23 PM","jwt2","0","-17.5","-128","TELEMETRY_APP","0 / 3","4.1V 101%"
"3/15, 8:23 PM","MT","0","6.25","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 8:23 PM","MT","0","","","NODEINFO_APP","3 / 7",""
"3/15, 8:23 PM","!e4ea040","218","","","encrypted","2 / 7",""
"3/15, 8:24 PM","!554d0b7","0","","","POSITION_APP","6 / 6",""
"3/15, 8:24 PM","RIPR to !554d0b7","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 8:24 PM","MFMP","78","","","encrypted","4 / 5",""
"3/15, 8:25 PM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/15, 8:24 PM","PRNT to !da6565c4","0","","","NODEINFO_APP","4 / 5","MBT-R-PRNT"
"3/15, 8:25 PM","!f08bd34e","0","","","TELEMETRY_APP","4 / 4","4.1V 96%"
"3/15, 8:25 PM","!58f527c4","240","","","encrypted","3 / 3",""
"3/15, 8:25 PM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -15m asl"
"3/15, 8:25 PM","MFMP to 0xFC","78","","","encrypted","3 / 5",""
"3/15, 8:25 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 8:26 PM","HA0","0","","","NODEINFO_APP","5 / 7","HA0 Fixed 65e1"
"3/15, 8:26 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 8:26 PM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/15, 8:26 PM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/15, 8:27 PM","BTVW","0","","","NODEINFO_APP","1 / 7","Dorrington West"
"3/15, 8:27 PM","!66deddf9","126","","","encrypted","7 / 7",""
"3/15, 8:28 PM","COOP","0","","","NODEINFO_APP","3 / 3","Pigeon Coop"
"3/15, 8:28 PM","Tel1","0","","","NODEINFO_APP","2 / 3","Aroma Telco 1"
"3/15, 8:29 PM","NEOR","0","","","NODEINFO_APP","7 / 7","info@fresnomeshtastic.org"
"3/15, 8:29 PM","!66deddf9","126","","","encrypted","4 / 7",""
"3/15, 8:29 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"3/15, 8:30 PM","BTVW","0","","","TELEMETRY_APP","1 / 7","4.2V 100%"
"3/15, 8:30 PM","A23G","0","MQTT","","NODEINFO_APP","3 / 5","Alabama 23 Gateway"
"3/15, 8:30 PM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 91%"
"3/15, 8:31 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"3/15, 8:31 PM","C138","0","","","POSITION_APP","4 / 7","(37.775, -121.242) 11m asl"
"3/15, 8:31 PM","RIPR to C138","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/15, 8:31 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.413) 16m asl"
"3/15, 8:32 PM","!c7181daf","0","","","POSITION_APP","4 / 7","(37.942, -120.610) 189m asl"
"3/15, 8:33 PM","0xFC to !c7181daf","","","","TRACEROUTE","",""
"3/15, 8:33 PM","AB01","0","","","TELEMETRY_APP","7 / 7","4.3V 100%"
"3/15, 8:33 PM","B000","10","","","encrypted","2 / 7",""
"3/15, 8:33 PM","MT","0","6.5","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 8:33 PM","MYR1","0","-16","-126","TELEMETRY_APP","","4.1V 87%"
"3/15, 8:34 PM","MFMQ","0","","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/15, 8:35 PM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/15, 8:34 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 8:35 PM","MYR1","0","6.25","-42","NODEINFO_APP","","Enorym_346c"
"3/15, 8:35 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 93%"
"3/15, 8:35 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/15, 8:36 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/15, 8:36 PM","enas","0","","","TELEMETRY_APP","1 / 7","3.8V 61%"
"3/15, 8:36 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 8:36 PM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/15, 8:36 PM","6d5c","0","","","POSITION_APP","3 / 3","(37.723, -121.923) 119m asl"
"3/15, 8:37 PM","0xFC to 6d5c","","","","TRACEROUTE","",""
"3/15, 8:37 PM","MFMS","0","","","NODEINFO_APP","2 / 7","MFM Solar"
"3/15, 8:37 PM","!9e78e31c","214","","","encrypted","2 / 7",""
"3/15, 8:37 PM","!2db8d0a8","64","MQTT","","encrypted","5 / 7",""
"3/15, 8:37 PM","RIPR to A23G","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/15, 8:37 PM","GOYL","0","","","NODEINFO_APP","2 / 5","Gargoyle 2dc6"
"3/15, 8:38 PM","GOYL","0","","","TELEMETRY_APP","2 / 5","4.0V 86%"
"3/15, 8:39 PM","ee2c to !a1b22df1","0","-19.75","-128","NODEINFO_APP","","Meshtastic ee2c"
"3/15, 8:40 PM","!f0edc02d","0","-19.25","-128","POSITION_APP","","(37.723, -122.395) 19m asl"
"3/15, 8:41 PM","GOYL","0","","","POSITION_APP","2 / 5","(37.382, -120.534) 62m asl"
"3/15, 8:41 PM","!7a423d5e","0","","","POSITION_APP","2 / 3","(38.194, -122.133) 3m asl"
"3/15, 8:41 PM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/15, 8:41 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 8:41 PM","WB6T","0","","","POSITION_APP","2 / 3","(38.137, -121.285) 15m asl"
"3/15, 8:42 PM","!698284dc","0","","","POSITION_APP","5 / 5","(36.956, -119.754) 163m asl"
"3/15, 8:42 PM","WB6T to !698284dc","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 8:42 PM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 95%"
"3/15, 8:42 PM","6580 to Mfeb","0","","","NODEINFO_APP","3 / 7","Meshtastic 6580"
"3/15, 8:42 PM","GOYL","0","","","NODEINFO_APP","2 / 5","Gargoyle 2dc6"
"3/15, 8:43 PM","0xFC to GOYL","","","","TRACEROUTE","",""
"3/15, 8:43 PM","!f390cefb","0","","","TELEMETRY_APP","6 / 6","4.1V 93%"
"3/15, 8:43 PM","MT","0","6.5","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 8:43 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.413) 16m asl"
"3/15, 8:44 PM","0xFC to U951","","","","TRACEROUTE","",""
"3/15, 8:44 PM","a17c","0","","","NODEINFO_APP","6 / 7","Meshtastic a17c"
"3/15, 8:45 PM","0xFC to a17c","","","","TRACEROUTE","",""
"3/15, 8:44 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 101%"
"3/15, 8:44 PM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.298) 691m asl"
"3/15, 8:44 PM","B000","0","MQTT","","STORE_FORWARD_APP","5 / 7",""
"3/15, 8:46 PM","RIPR to U951","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/15, 8:46 PM","!dcb9f557","0","","","POSITION_APP","2 / 6","(38.280, -122.061) 62m asl"
"3/15, 8:46 PM","GOYL","0","","","POSITION_APP","2 / 5","(37.382, -120.534) 62m asl"
"3/15, 8:47 PM","DBW","0","","","POSITION_APP","7 / 7","(37.356, -121.976) 23m asl"
"3/15, 8:48 PM","0xFC to DBW","","","","TRACEROUTE","",""
"3/15, 8:47 PM","GOYL","0","","","TELEMETRY_APP","3 / 5","4.0V 85%"
"3/15, 8:48 PM","BCN1","0","","","TELEMETRY_APP","7 / 7","4.2V 97%"
"3/15, 8:49 PM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/15, 8:49 PM","MFMS","0","","","TELEMETRY_APP","2 / 7","4.1V 101%"
"3/15, 8:49 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 8:50 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/15, 8:49 PM","SLD1 to 3600","0","","","NODEINFO_APP","5 / 7","SierraLD1"
"3/15, 8:50 PM","OC5F","0","MQTT","","TELEMETRY_APP","3 / 5","3.1V 0%"
"3/15, 8:50 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 93%"
"3/15, 8:51 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/15, 8:51 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 8:51 PM","BOOM","0","","","POSITION_APP","5 / 5","(36.831, -119.878) 89m asl"
"3/15, 8:52 PM","0xFC to BOOM","","","","TRACEROUTE","",""
"3/15, 8:51 PM","enpl","0","","","POSITION_APP","1 / 7","(38.236, -120.342) 1148m asl"
"3/15, 8:52 PM","!ddb55258","0","","","TELEMETRY_APP","4 / 7","4.3V 101%"
"3/15, 8:52 PM","RIPR to !ddb55258","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/15, 8:53 PM","MT","0","6.5","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 8:54 PM","TM1","0","","","TELEMETRY_APP","1 / 3","0.0V 101%"
"3/15, 8:55 PM","!34a5bb81","0","","","POSITION_APP","7 / 7","(37.461, -122.154) -9m asl"
"3/15, 8:56 PM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
"3/15, 8:55 PM","WB6T to !34a5bb81","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 8:55 PM","U951","0","MQTT","","POSITION_APP","4 / 7","(37.754, -122.413) 16m asl"
"3/15, 8:56 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/15, 8:56 PM","!504883e6","0","","","POSITION_APP","7 / 7","(36.045, -119.040) 8m asl"
"3/15, 8:56 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 8:57 PM","8c32","0","","","TELEMETRY_APP","2 / 5","4.1V 90%"
"3/15, 8:58 PM","hypn","0","","","POSITION_APP","7 / 7","(36.756, -119.810) 79m asl"
"3/15, 8:59 PM","0xFC to hypn","","","","TRACEROUTE","",""
"3/15, 8:59 PM","RIPR to hypn","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/15, 8:59 PM","BCN1","0","","","TELEMETRY_APP","7 / 7",""
"3/15, 8:59 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 101%"
"3/15, 9:00 PM","BTVW","0","","","TELEMETRY_APP","1 / 7","4.2V 100%"
"3/15, 9:00 PM","ASKp","0","","","NODEINFO_APP","3 / 4","ASKp1 Cupertino portable"
"3/15, 9:00 PM","hypn","0","","","POSITION_APP","6 / 7","(36.756, -119.810) 79m asl"
"3/15, 9:00 PM","WB6T to hypn","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 9:00 PM","TWKE","0","","","TELEMETRY_APP","3 / 5","4.2V 100%"
"3/15, 9:01 PM","MYR1 to !f81ec255","0","","","NODEINFO_APP","","Enorym_346c"
"3/15, 9:01 PM","!e4ea040","218","","","encrypted","2 / 7",""
"3/15, 9:01 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 9:02 PM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -15m asl"
"3/15, 9:02 PM","!a2ebd5d0","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/15, 9:03 PM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/15, 9:03 PM","D","0","","","TELEMETRY_APP","7 / 7",""
"3/15, 9:04 PM","0xFC to D","","","","TRACEROUTE","",""
"3/15, 9:03 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 9:03 PM","!2db8d0a8","64","MQTT","","encrypted","5 / 7",""
"3/15, 9:03 PM","MT","0","6","-41","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 9:03 PM","MYR1 to MB","0","","","NODEINFO_APP","","Enorym_346c"
"3/15, 9:03 PM","!49b3cf48","10","","","encrypted","4 / 6",""
"3/15, 9:04 PM","MFMS","0","","","TELEMETRY_APP","1 / 7",""
"3/15, 9:04 PM","80b0","0","MQTT","","POSITION_APP","5 / 7","(37.703, -122.441) 116m asl"
"3/15, 9:05 PM","0xFC to 80b0","","","","TRACEROUTE","",""
"3/15, 9:04 PM","!b33da93d","175","","","encrypted","5 / 6",""
"3/15, 9:05 PM","!e4ea040","218","","","encrypted","2 / 7",""
"3/15, 9:05 PM","A23G","0","MQTT","","POSITION_APP","5 / 5",""
"3/15, 9:06 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/15, 9:05 PM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 98%"
"3/15, 9:05 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 93%"
"3/15, 9:06 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/15, 9:06 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/15, 9:07 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/15, 9:06 PM","WB6T to !eb76ac6d","0","","","NODEINFO_APP","1 / 3","WB6TOU"
"3/15, 9:06 PM","MFMQ","0","","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/15, 9:06 PM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"3/15, 9:08 PM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/15, 9:08 PM","MFMQ to 0xFC","0","","","TRACEROUTE_APP","4 / 4","0xFC -> MT -> enfm -> MFMQ"
"3/15, 9:08 PM","enpl","0","","","POSITION_APP","4 / 7",""
"3/15, 9:08 PM","!66deddf9","126","","","encrypted","7 / 7",""
"3/15, 9:09 PM","!a5665697","0","","","TELEMETRY_APP","1 / 7","4.1V 94%"
"3/15, 9:09 PM","TM1","0","","","TELEMETRY_APP","2 / 3",""
"3/15, 9:09 PM","22b8","0","","","POSITION_APP","2 / 7","(38.293, -120.275) 1435m asl"
"3/15, 9:10 PM","Mfeb","0","","","POSITION_APP","3 / 3",""
"3/15, 9:10 PM","!dcb9f557","0","","","POSITION_APP","5 / 6","(38.280, -122.061) 27m asl"
"3/15, 9:10 PM","RIPR to !dcb9f557","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 9:11 PM","8c32","0","","","TELEMETRY_APP","5 / 5",""
"3/15, 9:11 PM","jwt2","0","-17.5","-128","TELEMETRY_APP","0 / 3","4.2V 101%"
"3/15, 9:11 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/15, 9:11 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 9:12 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/15, 9:12 PM","WB6T","0","","","TELEMETRY_APP","2 / 3","4.2V 99%"
"3/15, 9:13 PM","!fe61f38d","0","","","TELEMETRY_APP","4 / 4","4.1V 101%"
"3/15, 9:13 PM","RIPR","0","","","TELEMETRY_APP","2 / 3",""
"3/15, 9:13 PM","hypn","0","","","POSITION_APP","7 / 7",""
"3/15, 9:13 PM","!2db8d0a8","64","MQTT","","encrypted","5 / 7",""
"3/15, 9:13 PM","MT","0","6","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 9:13 PM","WB6T to hypn","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 9:14 PM","BIC","0","","","NODEINFO_APP","3 / 3","Bethel Island Ca"
"3/15, 9:14 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"3/15, 9:14 PM","P2NE","0","","","NODEINFO_APP","2 / 5","Pinebrook Gateway"
"3/15, 9:14 PM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/15, 9:15 PM","6d5c","0","","","POSITION_APP","3 / 3","(37.723, -121.923) 119m asl"
"3/15, 9:16 PM","0xFC to 6d5c","","","","TRACEROUTE","",""
"3/15, 9:15 PM","!da292a66","0","","","POSITION_APP","5 / 7","(38.771, -121.242) ?m asl"
"3/15, 9:16 PM","WRWW","0","","","POSITION_APP","7 / 7","(36.884, -119.774) 111m asl"
"3/15, 9:16 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/15, 9:16 PM","Gold","0","","","NODEINFO_APP","3 / 3","Bullion Router 9ef4"
"3/15, 9:17 PM","0xFC to Gold","","","","TRACEROUTE","",""
"3/15, 9:16 PM","Gold to 0xFC","0","","","TRACEROUTE_APP","3 / 3","0xFC -> MT -> enrr -> BTVW -> 🌋 -> Gold"
"3/15, 9:17 PM","2230","0","","","NODEINFO_APP","5 / 5","Meshtastic 2230"
"3/15, 9:17 PM","DBLF","0","","","NODEINFO_APP","3 / 3","Diablo W6CX LF"
